Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
36677,1.02070548,0.06835668,0.510018504,1.168158506,-0.287810225,-0.141280007,-0.021002638,0.080077931,-0.263028216,0.155231062,1.693006566,1.028857173,-0.070364085,0.548887911,0.518616004,0.053838475,-0.38942516,-0.085807118,-0.636787976,-0.053110699,0.160473365,0.375580925,-0.081068961,0.235503986,0.459887486,-0.335725098,0.024548387,0.022646603,60,0
150220,-0.202472904,1.259366524,-0.963798697,-0.748043724,0.965891437,-0.240280302,0.553243936,0.462511302,-0.532169237,-0.908347532,0.480357389,0.878359142,0.692776133,-0.659037981,-1.006367366,0.779743036,0.051648544,0.420246207,0.255279915,-0.015218626,-0.274222287,-0.783158174,0.071796647,0.003067311,-0.332426565,0.128620174,0.095398571,0.007311845,6.96,0
36537,1.343698893,-1.710243789,-0.83668112,-2.394740794,0.532274281,3.545555679,-1.752355153,0.846988471,-1.685588711,1.430031711,-0.310367251,-1.046760258,0.629017991,-0.396319196,1.020255534,0.195304482,-0.128502648,0.845266832,-0.13581289,0.026750472,0.007560637,0.064509159,-0.162105453,1.012324901,0.493149863,-0.043213325,0.038423838,0.03940348,119,0
134026,1.83478432,-1.510684542,-0.907365749,-0.879673576,-0.834694786,0.165743456,-0.808195923,0.089150374,-0.073234211,0.739531724,0.446138897,0.157214914,-0.103143894,-0.277864075,-1.051062776,1.280593208,-0.012323879,-1.146550349,1.305691066,0.318034482,-0.094908716,-0.645951632,0.262278193,0.316083862,-0.508819561,-0.619572666,-0.032494801,-0.022081216,173.66,0
77700,-1.380969871,0.488586723,3.143387327,3.229713215,-0.680994405,2.113435992,-1.492302018,1.325441958,-0.138029472,0.23407181,-0.034761299,1.257977313,0.639778642,-0.893445204,-1.621949089,-0.557339663,0.798558173,0.405430457,1.317255236,0.317844263,0.223427759,1.013746524,-0.360751701,-0.202673125,0.213046996,0.5803734,0.326050168,0.015667522,1.15,0
84738,-2.501942543,1.580387001,1.506314659,0.959037539,-1.862246476,0.051050724,-1.181224985,1.651313676,-0.076228966,-0.361451402,-0.496798496,0.248837927,-0.120489038,0.701843286,2.038324299,0.367780699,0.441428883,0.439091417,-0.490262731,0.093899861,0.367875244,0.933886259,-0.187107178,0.415634717,0.280213621,-0.081767073,0.267655914,0.025730151,45.81,0
56503,0.915391798,-1.115248841,0.623923162,-1.195147724,-1.521908324,-0.874188505,-0.406509544,-0.119560174,1.969195887,-1.311185274,-0.365204507,0.843169198,0.223470876,-0.20979247,1.383216334,-0.463756601,-0.070889421,0.243649796,0.659454578,0.302524505,0.231765487,0.531309285,-0.276701227,0.483768677,0.448558881,-0.006592454,0.01939499,0.05711583,189.03,0
38314,1.024817731,0.35881541,0.094932015,1.483928594,-0.167002809,-0.738361217,0.169806659,-0.07629791,-0.072633455,-0.537307906,0.510358205,0.15917928,-0.092365697,-0.88219703,1.367907233,0.268067156,0.868045915,-0.169273082,-1.114941191,-0.013376941,-0.054480874,-0.242548871,-0.005458899,0.284099586,0.362235199,-0.445550503,0.042691007,0.065835509,69.18,0
135231,-3.362601924,2.450981192,0.0010845,-0.496154595,-2.502538068,-0.07079661,-2.730770595,-0.053931966,0.003478444,-1.117500732,0.107621465,1.259419911,-0.993641812,1.511312771,-0.724314825,1.163144928,0.392449647,0.780527837,-0.299134653,-1.29734867,2.725770344,-0.367665679,0.633557994,0.492820121,-0.658211632,0.256635608,-0.921749051,-0.168947211,0.9,0
28880,1.263017013,0.230351514,-0.309816999,0.66885662,0.793924316,0.921090054,-0.050799848,0.170147558,-0.228779056,0.177723796,0.033699112,0.61760414,0.700356603,0.357816266,0.564728973,0.536482525,-1.099902565,0.484970455,0.103577185,-0.069199242,0.043416186,0.197301169,-0.314271103,-1.681318726,0.815909784,-0.163543216,0.030956819,-0.007376919,7.9,0
77328,1.206091559,0.413766689,0.557590917,1.098709484,-0.283543867,-0.851671342,0.217105718,-0.25092915,-0.159489348,-0.065572613,-0.089163903,0.984905653,1.386602487,0.074662042,0.894396766,0.169432287,-0.558312257,-0.498170712,-0.301477542,-0.02908483,-0.207425565,-0.567322163,0.076275414,0.385201492,0.409747927,-0.636775168,0.030902061,0.034866993,15.97,0
163664,-0.568705785,0.878523915,2.191487998,-0.373087059,-0.013701746,-0.310024379,0.638281983,-0.122507266,0.3590048,-0.57775119,-0.63470484,-0.110412042,-0.058535224,-0.202496911,1.398303009,-0.308548201,-0.377352963,0.156195632,0.640403712,0.215703332,-0.208176963,-0.247368447,-0.315956579,-0.060457781,0.331160078,-0.668190381,0.195599558,-0.079669808,1,0
170846,2.237255686,-1.277066511,-0.508643184,-1.243619691,-1.813797856,-1.616727514,-0.961206684,-0.372181041,-1.295113805,1.581203324,-0.201902437,-0.488801868,0.229641165,-0.332181369,-0.288387116,-0.893042659,0.851820581,-0.447274241,-0.469596222,-0.477371494,-0.110137486,0.21043266,0.340175803,0.914126494,-0.28753204,-0.218192254,0.010059901,-0.042276945,15,0
1422,1.237127315,0.357114103,0.207135314,0.492048137,-0.077206827,-0.540064368,0.034978186,-0.084421809,-0.334552662,-0.138521592,1.485165271,1.271414318,1.056401939,-0.281293568,0.323401106,0.730469386,-0.424387672,0.198081971,0.209067205,-0.004077275,-0.247628314,-0.707677898,0.066025762,-0.013447946,0.258820549,0.094438491,-0.02171544,0.019158193,1.79,0
147132,-0.863509553,-0.13645045,-1.995251899,0.142924079,1.860659775,-1.408739384,-0.079666798,0.475213318,-0.060414326,-1.555008902,0.855443165,0.359781612,-0.678281647,-2.025952692,-1.69727431,0.630059693,1.80522326,1.351580861,-0.401619081,0.081610924,0.436759202,0.92975104,0.145189323,0.561432055,-1.726007382,0.300326961,0.234598381,0.134294558,12.31,0
607,1.038261154,-0.301414854,0.910166866,0.863871913,-0.741702147,0.090125085,-0.409753477,0.076722522,0.684989859,-0.306225538,-0.402137316,0.924803647,0.836034971,-0.450041763,0.242099718,-0.337570274,0.11984484,-0.716553827,-0.447644613,0.040055929,0.134996237,0.554309192,-0.13894437,0.168499663,0.423858806,0.530611285,0.014979656,0.028040923,69.99,0
64222,-0.621770273,1.037445171,0.367376757,0.582815116,0.19631215,0.289306909,0.589374088,0.461990529,-1.013071028,-0.336576442,-0.052380719,0.211818746,0.024155939,0.833452698,0.381089548,0.356845581,-0.68907859,1.078213389,1.138124159,0.088590626,0.21803504,0.377981554,-0.086147015,-0.848449751,-0.083420597,-0.278979005,0.01523954,0.085060105,85.25,0
42604,1.133712977,-0.101927112,-0.370354048,0.921122341,0.658397802,1.144234386,-0.026288972,0.25298648,0.209542893,0.033180638,-0.45812261,0.416356363,-0.342393274,0.258958287,-0.612648358,0.005539474,-0.588813734,0.146729367,0.558222448,-0.035798809,-0.13446277,-0.328214458,-0.332812291,-1.698934457,0.82812666,-0.227644718,0.020204116,-0.002736542,65.11,0
150128,1.947985179,-0.564043138,-0.52380822,0.388141538,-0.530014976,-0.006131832,-0.704953533,0.115224799,1.601090576,-0.165432757,-1.29701462,-0.075353066,-0.70958114,-0.03923861,0.680838684,0.148515528,-0.492056518,0.325838416,-0.21410881,-0.20213896,0.18317418,0.662015282,0.126429957,0.517802033,-0.102642102,-0.230367254,0.029735894,-0.029994551,32,0
61948,-0.852968594,0.864940114,1.191680542,-0.484120847,0.809050806,1.619338278,0.193145068,0.767112063,-0.303990358,0.002012113,1.807816622,0.364370034,-1.097993155,0.573292209,1.390527757,-0.744670036,0.488171082,-1.582424289,-1.145290729,0.041044386,-0.121926474,-0.154247432,0.074624281,-1.400939946,-0.477917132,0.211283854,0.435962605,0.148841969,7.99,0
43672,-1.567646812,-2.777300579,-0.028686143,-1.125433388,-3.680961252,0.491667385,3.424011329,-0.64718984,-2.996172441,0.050154552,-0.339213577,-0.460011614,1.804699607,-0.641480691,-0.715959822,-1.028365516,0.848732406,-0.05297774,-0.178927524,1.902624766,0.470332412,0.196885803,2.099916219,0.647337393,0.6507187,-0.159545384,-0.286988481,0.090750144,982.11,0
52562,-1.105079899,1.828849672,-1.147193835,-0.289846958,0.918704927,0.260663528,0.061591201,1.073447042,-0.842992544,-1.098197088,-0.112074073,-0.531904559,-0.99782162,-0.462258549,0.423094185,1.106321128,0.828419918,1.266624557,0.343405843,-0.157291314,-0.019451599,-0.268704076,-0.237597988,-1.863215082,-0.142802705,0.387941001,-0.026792366,0.087289539,0.76,0
113185,-0.836430874,0.776086339,-0.287263517,-0.695564167,1.231654946,1.434018096,0.113247424,0.884349341,-0.492577328,-0.498271776,1.13882049,0.918126361,-0.468139935,0.870615812,0.26572194,-1.162357357,0.769317881,-1.886026301,-0.615616601,-0.397278086,0.065706495,0.139115697,0.183922127,-1.756269746,-1.356242761,0.247733724,-0.159009714,0.108494072,0.99,0
167834,-0.423493592,-0.344244707,1.684584195,-2.456216791,-0.895188292,2.034610652,-2.286391706,-1.915238564,2.491758925,-2.589091603,-1.116981695,1.041112095,-1.215317998,-0.543730572,-1.673494276,-0.034560306,-0.303941682,1.150580531,1.113726518,0.530535664,-1.288145076,0.735375,-0.536248011,-0.291585146,1.746960889,0.129986783,0.066741361,0.154193154,0.22,0
135970,1.998370304,-0.021059826,-1.79020538,0.607337571,0.234312498,-0.672042725,-0.086555474,-0.044748997,0.721499991,-0.484988413,0.726694025,0.230598537,-1.097139896,-1.33904798,-0.956502951,0.388615921,0.978755326,0.79761207,0.224341806,-0.221819813,-0.005252134,0.230467557,5.84E-05,-0.488147999,0.058294161,0.647458657,-0.047906361,-0.045738641,6.7,0
135917,-3.516537922,1.639243423,-0.307005349,-0.893652312,0.725668467,0.111291954,1.446762543,-0.4863887,2.862489689,3.090154888,-1.786191945,0.30902283,0.683558416,-2.006718615,-1.65418367,-0.952835289,-0.553436792,-1.08903008,0.695144507,0.738135514,-1.143556467,-0.701103843,0.194280715,-1.039083856,0.702481551,0.145905362,0.65096253,0.074185548,43.84,0
43179,-1.263016679,-0.066082838,3.067458724,2.288325962,0.109433651,0.452924652,-0.016865762,0.052067758,0.383144308,0.824311106,0.1304836,-0.781109984,-2.893449371,-0.598597411,-1.995134223,-0.010550188,-0.220613223,0.547483785,-0.054775213,-0.295770869,0.010784728,0.6219791,-0.103172468,0.509535666,0.086622321,0.104533286,-0.432520641,-0.319992248,1.52,0
52885,1.154496171,0.182900488,-0.012964437,0.875481514,0.12852387,-0.216801156,0.208373815,-0.09004328,-0.329040304,0.143688209,0.796211667,0.979798824,0.658026502,0.433187375,0.208059542,0.423402912,-0.960430583,0.502432781,0.157927379,0.029836695,0.071112286,0.136824085,-0.247503901,-0.325235146,0.751913091,-0.31057472,0.003678843,0.01317027,53.95,0
136059,-0.385765715,0.737560812,0.580338308,-0.804499793,0.900553337,-0.401195691,1.466678924,-0.430917255,-0.063618358,-0.490061907,-1.589321448,-0.549798328,-0.505015113,-0.027212012,-0.384073838,-0.23516836,-0.514003272,-0.554137491,0.393313347,-0.065213582,-0.262620516,-0.56725883,-0.247689861,-0.708185989,-0.088887001,0.289609949,-0.239780216,-0.110796381,45.47,0
56424,0.319006821,-1.072867007,-0.21614574,1.494709223,-0.627062595,-0.761866912,0.94168671,-0.430271818,-0.267430648,-0.245992183,-0.172332407,0.887634977,1.364419398,0.242645629,0.83977345,0.053424545,-0.486721361,-0.209113202,-0.530747123,0.914994982,0.332521013,-0.02246118,-0.53769068,0.45207238,0.555495486,-0.383542536,-0.06852003,0.10657822,484,0
142051,-0.06832959,0.81515368,-0.108938753,-0.116070662,0.855958158,-0.434945849,0.645582826,0.073011654,-0.127618456,-1.106321946,0.511238249,-0.249527759,-1.267651809,-1.408302987,-1.033907959,0.235048428,1.063509473,1.030632131,0.600382399,-0.089270512,0.037419967,0.272504387,-0.381759426,-0.55879,0.129514129,0.72475698,0.003098454,0.029244267,0.45,0
121607,-0.62359558,0.669345128,-0.016858329,0.446238822,2.140145515,-0.970482933,1.136742982,-0.264157978,-1.090070549,-0.29941648,-1.099163979,0.01804857,0.591819918,0.562445786,0.161469301,-0.453895978,-0.531209886,-0.13752494,0.163239842,0.128579111,0.16013577,0.294179287,-0.212491301,0.477465002,0.289244574,-0.567185277,0.109548291,0.167950206,5.6,0
141693,-1.504982506,-0.075018506,2.041484491,-0.194838797,-0.472678295,0.111899242,0.570658797,0.162855436,0.754941647,-0.849787859,-1.61363144,-0.325679459,-0.87407953,-0.569835928,-0.749908107,0.018626437,-0.170931434,-0.204152104,0.275925466,0.056600378,-0.308115544,-0.633223636,0.070178639,-0.126908072,0.443364559,0.216572615,0.191397056,0.137069185,150,0
49473,-1.332078049,0.352081996,0.845219798,1.507296125,0.378844948,-0.887417954,0.439632015,0.343550972,-1.195888163,-0.432555038,0.040032195,0.565363486,0.472079583,0.831467379,1.201796186,-0.725548495,0.542880103,-0.906335873,0.44315615,0.331789876,-0.043780645,-0.66239521,0.364147897,0.350467679,-0.574519935,-0.673017056,0.04500548,-0.029184277,86.76,0
861,-0.945987402,1.232753358,0.820312644,0.31106357,0.98173628,0.935187763,0.566925625,-0.008603552,-0.621911711,0.380949147,0.454997625,0.813051962,1.348535719,0.0126364,0.714734907,-0.007153155,-0.796041545,0.403173695,0.913516182,-0.044042659,0.124922285,0.284644068,-0.197950686,-1.326060871,-0.161714669,-0.382919123,-0.488499599,0.14447038,10,0
38035,-0.653911446,0.433756181,1.845507367,0.144894493,0.054057937,0.080107135,0.393689387,0.255620307,-0.343478068,-0.54487826,1.242951919,0.966385263,-0.321687868,0.065916987,-0.835258906,-0.465786274,0.119888325,-0.529695702,0.252586964,0.017311202,-0.066641011,-0.162146849,0.0920853,0.230700305,-0.471070433,0.103291757,0.0999416,0.128537294,35.95,0
83033,1.302377965,-0.606529308,-0.681986193,-1.904603396,1.326623107,3.436312447,-1.145126827,0.959147262,1.671301564,-1.02294603,-0.191422973,0.631027341,0.03190727,-0.031425381,1.446626976,-0.121820379,-0.651405237,0.617970477,0.927600045,0.005756655,-0.064208281,-0.080587077,-0.072991079,1.01813597,0.663574772,-0.671322844,0.096800945,0.028696878,1,0
55957,-0.738415448,1.087589518,0.444006431,-0.550475227,0.627159684,0.843040039,0.146841447,0.776654439,-0.651068111,-0.407668381,-0.242885993,0.091665638,-0.119252699,0.662768821,0.532845212,0.750336839,-0.802679126,0.351819653,0.590905714,0.026069085,-0.216684678,-0.731773422,-0.126340802,-1.74366513,-0.050602048,0.194018598,0.143004167,0.027019545,16.98,0
123019,2.052499681,0.060449415,-1.817514734,0.237443343,0.569073407,-0.399897061,0.039465908,-0.039656621,0.336843731,-0.192935589,0.773522591,0.448703802,-0.511747878,-0.557454046,-0.413996204,0.624627374,0.146194205,0.350890285,0.457600287,-0.170035689,-0.338609284,-0.931192521,0.297276911,0.170909743,-0.267114936,0.174362387,-0.07045952,-0.044792644,1.79,0
155711,2.117904574,-0.092889783,-1.603937867,-0.027177631,0.632960941,-0.092797889,0.090293051,-0.132675615,0.288732881,0.227711323,-0.168025568,0.981266148,0.793202334,0.275430006,-0.62355316,0.463106052,-1.068973365,0.001392077,0.947641022,-0.134041345,-0.321452614,-0.791025522,0.152573946,-1.370290185,-0.12616336,0.261476211,-0.072418205,-0.082911435,0.89,0
80810,-2.680008091,2.356245933,0.132131197,-1.609304746,-0.905788772,-0.815480051,-0.138058568,0.769684244,1.311789883,1.327125126,-0.2766603,0.369635841,0.073395306,-0.158095608,0.83233074,0.359032351,-0.250045288,-0.892895781,-1.332896898,0.706689404,-0.239707402,-0.29331998,0.172667087,0.084058034,0.046424478,0.748137605,0.374721486,0.1506333,3.76,0
152003,1.98457109,-0.222045669,-0.880188811,0.370942309,-0.069247986,-0.244881568,-0.255269897,-0.004159525,0.464563047,0.247031494,0.901013148,1.105385,0.175366118,0.266999755,-0.425045331,0.281679409,-0.691963778,0.097954757,0.148850921,-0.159365134,0.017613028,0.137426034,0.244174015,0.789148866,-0.212269937,0.169414152,-0.047640022,-0.054877004,9.95,0
35198,1.104583913,-0.191646808,0.238803557,0.946056798,0.09792449,0.857984698,-0.297891037,0.154884345,0.604362916,-0.204375444,-1.626479899,0.254087946,0.812272211,-0.268408386,0.761249362,0.151577402,-0.580911526,0.027152972,-0.210183836,0.057465683,0.104293889,0.385828541,-0.346914091,-1.273019696,0.743831405,-0.117374098,0.057212638,0.025453836,79,0
44390,-0.386835727,-0.701760874,-0.434513993,-4.519508745,1.794634455,2.790930317,0.029561182,0.427494189,0.192987142,-0.786074821,-0.093821062,-0.014717664,0.193977941,0.05335209,1.869121331,-2.327739264,-0.415427322,1.999522348,0.870988018,-0.226886848,-0.355981037,-0.447652242,-0.159429458,0.983600948,0.083496617,-0.896496657,-0.08011913,-0.065376081,71.65,0
32562,1.281572811,-0.81807248,1.066920921,-0.672363273,-1.648198921,-0.542480723,-1.154038377,0.109666956,-0.550178704,0.792477995,1.424750279,-0.30989571,-0.618459365,-0.073515451,0.489790394,1.655711327,-0.072829735,-0.322301905,0.434837366,0.079217827,0.448261067,1.131992779,-0.095998812,0.557430455,0.335354939,-0.078414086,0.025327192,0.019105696,29.99,0
68652,0.213953768,-1.58225121,0.304550225,1.565535811,-0.825559707,0.892996299,0.0846541,0.212262087,0.584368423,-0.320648962,0.657083447,1.214773646,-0.114275863,-0.047552691,-0.926636665,-0.337134791,-0.032723065,-0.032421564,-0.074574457,0.771232258,0.293300487,0.100240959,-0.543247904,-0.246729174,0.446424619,-0.293470125,-0.016631699,0.09080886,469.92,0
69416,-0.578755311,1.090192237,0.720793243,0.855814131,-0.27787482,-0.35973825,0.686453184,0.055639407,-0.699620477,0.198362437,1.196040003,0.728077135,0.146727973,0.49905538,0.328871524,-0.030809554,-0.432747901,0.557013217,0.65321569,-0.168199602,0.171540147,0.586956748,0.002849937,0.346862985,-0.179046546,-0.391662535,-0.411369,-0.297322637,64.88,0
34028,0.295196086,-0.665059274,-0.166118014,2.980106065,-0.450200439,-0.961071684,1.240133255,-0.475644951,-1.249509962,0.499925299,0.06589188,0.436760446,0.635163325,0.520711175,0.151019279,0.203267199,-0.308887209,-0.66325642,-1.240316117,0.806711311,0.309111528,-0.154699194,-0.455862024,0.971883362,0.511751386,-0.016623611,-0.122368964,0.097883113,467.5,0
64028,1.196140632,-0.172655308,-0.069238742,0.385646506,0.262495262,0.840890573,-0.244824927,0.266246069,0.387405027,-0.058370483,-0.046984569,0.464674558,-0.550525675,0.209173073,-0.48785917,0.04399998,-0.388065952,-0.147752234,0.650057631,-0.092911525,-0.234356779,-0.569362765,-0.146809351,-1.288512062,0.499270855,0.363570097,-0.019918543,-0.01163319,29.31,0
158966,-2.564463003,2.824778527,-2.605327291,-0.628394759,-0.862436035,-0.84541917,-0.97941218,2.249817089,-0.335557394,-0.552721959,0.456472034,1.271118377,-0.169608915,0.569308617,-0.988089431,0.986594989,1.043897507,0.322808804,-0.201341983,-0.040078167,-0.191239264,-0.860554403,0.392361259,0.574434714,-0.176520132,0.122107163,0.022672759,-0.014973264,8.99,0
67460,-3.094566585,2.633086103,-0.21531907,-2.148657274,-0.232266183,0.190178263,-0.130661493,1.01366551,1.214698715,1.819119382,0.444243805,0.773495594,0.467058015,-0.18933133,0.201018011,0.77337317,-0.960558626,-0.049894332,-0.563109,0.990831814,-0.338265485,-0.280065863,-0.054070513,-1.143766712,0.124796098,0.761054522,0.240833057,-0.221261412,0.77,0
63205,-0.762721839,0.382738973,1.869723682,-1.537020122,0.246844086,1.043876728,-0.094720843,0.559272257,0.488515299,-0.814016475,-0.174807964,0.363953228,-0.229569777,-0.433835729,-0.727867333,0.647168163,-0.792663822,0.182743334,-0.028436831,0.042259816,-0.102378907,-0.073100573,-0.313610893,-1.214324103,-0.037104787,0.943231649,0.272473964,0.124623568,1,0
